,LN_IC50
10104,3.901992
10105,2.114554
10106,3.76196
10107,6.278373
10108,1.078327
10109,5.391419
10110,3.569473
10111,-0.632925
10112,-2.110649
10113,3.813035
10114,3.242336
10115,-1.800713
10116,-1.7951185
10117,6.124971
10118,3.633195
10119,5.473087
10120,0.05258
10121,5.75086
10122,6.130346
10123,4.106846
10124,6.941562
10125,1.726835
10126,5.059836
10127,3.804469
10128,4.501773
10129,-0.311325
10130,2.063684
10131,5.290176
10132,6.257374
10133,5.04014
10134,3.441732
10135,5.096053
10136,3.347263
10137,5.207487
10138,6.037629
10139,5.256959
10140,2.056937
10141,3.927172
10142,5.435587
10143,6.125604
10144,7.052247
10145,4.792591
10146,3.694768
10147,5.957728
10148,-0.822007
10149,5.51268
10150,-0.79098
10151,4.550907
10152,5.989834
10153,5.483286
10154,2.952127
10155,2.056942
10156,5.123957
10157,5.052879
10158,5.969329
10159,5.28032
10160,2.37148
10161,6.967875
10162,3.071181
10163,4.97112
10164,5.583649
10165,3.149476
10166,1.736977
10167,5.559911
10168,5.615052
10169,3.140533
10170,3.151633
10171,5.32218
10172,6.260155
10173,-2.085738
10174,3.980984
10175,6.000379
10176,-1.896236
10177,5.236598
10178,2.198355
10179,6.081082
10180,2.959443
10181,5.800012
10182,0.924567
10183,6.353101
10184,4.069764
10185,4.719441
10186,-0.804302
10187,5.976316
10188,5.394303
10189,0.748238
10190,5.552609
10191,3.648847
10192,0.597246
10193,2.062355
10194,-3.896781
10195,4.987734
10196,3.873854
10197,-1.78312
10198,3.524969
10199,4.58711
10200,3.519142
10201,1.270185
10202,6.834657
10203,0.962216
10204,-0.211491
10205,-1.506506
10206,1.711321
10207,2.387809
10208,4.141521
10209,4.880646
10210,3.282633
10211,-2.832915
10212,0.522987
10213,-2.920986
10214,2.475112
10215,2.374382
10216,3.273791
10217,4.120141
10218,4.767119
10219,5.999838
10220,3.94346
10221,6.116135
10222,3.106239
10223,4.312146
10224,4.350165
10225,0.775924
10226,2.077648
10227,-2.787778
10228,1.690995
10229,4.718541
10230,4.072125
10231,1.204394
10232,2.35654
10233,4.144812
10234,1.7327
10235,1.881
10236,2.068078
10237,3.859964
10238,4.121695
10239,1.271563
10240,2.632569
10241,2.33742
10242,3.114807
10243,1.981427
10244,1.013643
10245,3.039407
10246,5.43635
10247,1.892771
10248,-0.529357
10249,2.491121
10250,5.069026
10251,2.517498
10252,1.598465
10253,-4.688209
10254,0.078837
10255,-3.96132
10256,5.799808
10257,1.296959
10258,1.119807
10259,3.736924
10260,4.952604
10261,0.535132
10262,4.066866
10263,3.420188
10264,-2.649765
10265,0.899218
10266,2.028764
10267,-2.442465
10268,-5.582397
10269,6.041431
10270,1.730968
10271,2.528207
10272,0.383419
10273,5.480424
10274,5.443425
10275,0.556184
10276,4.684769
10277,-0.136459
10278,3.6433465
10279,3.276243
10280,0.816161
10281,-4.550513
10282,4.628762
10283,5.585582
10284,5.585582
10285,3.622707
10286,2.962622
10287,4.974417
10288,4.011589
10289,4.432406
10290,-0.50588
10291,2.491669
10292,1.568567
10293,3.282996
10294,-0.86662
10295,4.133156
10296,5.213782
10297,4.524691
10298,3.311807
10299,4.448359
10300,-2.383117
10301,5.487637
10302,-1.630456
10303,2.824202
10304,5.585582
10305,5.585582
10306,4.73533
10307,-0.51226
10308,-0.466532
10309,2.953468
10310,3.092385
10311,5.131705
10312,4.329095
10313,-0.239905
10314,6.256995
10315,3.661617
10316,3.095613
10317,5.445814
10318,3.071393
10319,2.49189
10320,3.224823
10321,3.963471
10322,-2.270835
10323,3.599265
10324,3.9880455
10325,5.317476
10326,-4.416445
10327,3.049442
10328,4.51093
10329,2.038361
10330,3.205249
10331,-1.591805
10332,5.09848
10333,-0.481562
10334,3.946916
10335,-0.788075
10336,5.754874
10337,2.547215
10338,3.23591
10339,-3.867035
10340,4.706269
10341,4.362902
10342,0.903469
10343,-0.104065
10344,2.016886
10345,4.365276
10346,5.721545
10347,-3.658076
10348,4.203923
10349,3.05822
10350,-4.515821
10351,-0.663679
10352,4.370823
10353,1.28534
10354,0.449291
10355,4.97017
10356,0.027817
10357,-0.854042
10358,3.720579
10359,3.801833
10360,5.384388
10361,2.0303605
10362,0.695826
10363,3.618713
10364,2.812464
10365,-4.569833
10366,-0.193598
10367,-2.470196
10368,0.949594
10369,4.39724
10370,1.044819
10371,0.291906
10372,4.718025
10373,5.225952
10374,3.981388
10375,3.723517
10376,0.528854
10377,3.312316
10378,4.875581
10379,4.475381
10380,7.749783
10381,2.831975
10382,2.331291
10383,5.514444
10384,4.948086
10385,1.195276
10386,2.722282
10387,5.346161
10388,6.681615
10389,3.068312
10390,0.967377
10391,6.032668
10392,1.565726
10393,1.456659
10394,4.151987
10395,4.681384
10396,5.152464
10397,3.618995
10398,4.095139
10399,3.316077
10400,6.422278
10401,3.54697
10402,0.342897
10403,3.10431
10404,5.607564
10405,3.330462
10406,0.140722
10407,-4.055445
10408,1.257864
10409,-2.871827
10410,6.982722
10411,3.738844
10412,2.906984
10413,0.40552
10414,6.794211
10415,-0.088746
10416,6.853662
10417,5.570178
10418,-1.757979
10419,1.754496
10420,0.994845
10421,-1.062609
10422,-2.373639
10423,5.853685
10424,2.650668
10425,4.038074
10426,-0.011589
10427,6.590656
10428,5.699644
10429,3.663796
10430,4.17489
10431,0.114865
10432,2.877563
10433,4.078026
10434,-0.836598
10435,0.098401
10436,4.888738
10437,5.426836
10438,3.867352
10439,4.50018
10440,6.310301
10441,4.48129
10442,5.901064
10443,6.330569
10444,3.575207
10445,2.290686
10446,2.508745
10447,5.623363
10448,3.771158
10449,5.292583
10450,4.489287
10451,2.308077
10452,6.663635
10453,-1.972807
10454,6.692083
10455,-0.213611
10456,4.465684
10457,6.78184
10458,5.875621
10459,-1.150794
10460,1.297273
10461,2.225442
10462,4.60063
10463,6.940089
10464,4.456749
10465,3.980512
10466,6.905904
10467,5.391179
10468,3.753213
10469,6.118919
10470,3.551143
10471,2.991402
10472,4.640632
10473,4.51579
10474,3.127918
10475,5.479755
10476,5.670237
10477,6.507286
10478,-1.669077
10479,4.425596
10480,6.800138
10481,2.903692
10482,5.163923
10483,3.089217
10484,6.843706
10485,0.798155
10486,5.072783
10487,1.696741
10488,5.667917
10489,3.669041
10490,2.90098
10491,-1.126619
10492,2.887477
10493,6.602818
10494,-0.68608
10495,3.938598
10496,3.236686
10497,2.858176
10498,5.634676
10499,-2.686893
10500,5.497697
10501,3.683429
10502,-2.661714
10503,3.058452
10504,5.342178
10505,1.674893
10506,2.483017
10507,7.33055
10508,0.556603
10509,-0.408858
10510,-0.724505
10511,3.439431
10512,5.671513
10513,2.43813
10514,4.208774
10515,6.564464
10516,3.417203
10517,-0.617716
10518,0.871215
10519,0.293487
10520,2.374198
10521,3.76938
10522,5.012811
10523,4.226309
10524,3.039638
10525,5.934557
10526,3.834948
10527,3.236349
10528,3.47797
10529,5.623271
10530,5.002759
10531,5.437098
10532,9.088811
10533,2.049416
10534,5.08693
10535,5.980709
10536,4.97166
10537,7.573323
10538,6.847328
10539,7.524454
10540,3.810835
10541,4.514546
10542,6.606296
10543,5.39866
10544,4.573262
10545,3.154847
10546,4.633728
10547,6.892345
10548,4.126353
10549,-3.388847
10550,2.975566
10551,2.099821
10552,4.535395
10553,7.603535
10554,7.724825
10555,4.824168
10556,7.119699
10557,-2.607281
10558,-0.024388
10559,6.335131
10560,0.216742
10561,1.064172
10562,7.4265
10563,7.436325
10564,5.38178
10565,4.554912
10566,5.567814
10567,6.175035
10568,4.965755
10569,2.243906
10570,6.868652
10571,6.514259
10572,6.18333
10573,7.410386
10574,6.443308
10575,6.349863
10576,7.102814
10577,6.607483
10578,6.640087
10579,7.635722
10580,5.54945
10581,-0.959696
10582,5.814983
10583,7.987218
10584,4.728615
10585,7.354248
10586,5.735126
10587,2.876982
10588,6.745734
10589,7.802521
10590,4.639098
10591,5.286597
10592,3.912423
10593,6.168455
10594,5.182777
10595,2.066327
10596,6.972967
10597,1.912682
10598,6.941915
10599,4.536339
10600,5.044708
10601,6.64638
10602,6.308685
10603,0.248784
10604,5.641864
10605,4.178488
10606,4.150146
10607,-5.541093
10608,5.173756
10609,0.060639
10610,5.686465
10611,6.413964
10612,6.110518
10613,2.834421
10614,8.72677
10615,0.197389
10616,4.693589
10617,4.413055
10618,6.486934
10619,7.446218
10620,2.863461
10621,2.01873
10622,3.255414
10623,3.236749
10624,4.706627
10625,6.242447
10626,2.760604
10627,3.729015
10628,6.59034
10629,4.802423
10630,2.946746
10631,1.156268
10632,2.3575
10633,4.480906
10634,3.553888
10635,5.307773
10636,3.613708
10637,2.884274
10638,3.50821
10639,4.091418
10640,2.435371
10641,0.334502
10642,-1.982295
10643,2.73549
10644,5.584261
10645,1.914901
10646,-4.540258
10647,0.818763
10648,-0.962559
10649,1.328061
10650,5.888126
10651,5.874721
10652,2.140837
10653,3.778267
10654,-3.414633
10655,-3.4141
10656,-0.281139
10657,-1.358895
10658,-5.882347
10659,-0.881802
10660,5.317626
10661,7.244227
10662,3.284524
10663,0.479013
10664,3.192497
10665,5.137008
10666,3.229598
10667,-1.150503
10668,3.37532
10669,5.10227
10670,4.775592
10671,4.717219
10672,3.17022
10673,2.276824
10674,2.446112
10675,6.624121
10676,4.410304
10677,6.29472
10678,-3.547102
10679,-1.348255
10680,5.407303
10681,6.662703
10682,-0.910548
10683,2.267767
10684,1.678362
10685,6.454198
10686,3.412362
10687,5.620221
10688,2.27987
10689,4.068313
10690,2.770178
10691,4.91907
10692,6.363484
10693,-4.105303
10694,3.122839
10695,1.353342
10696,2.738625
10697,5.082392
10698,1.583986
10699,2.056807
10700,2.892503
10701,-2.451809
10702,3.631027
10703,5.045886
10704,4.609659
10705,-5.686744
10706,3.464761
10707,-4.529029
10708,0.893008
10709,2.513642
10710,3.370175
10711,1.448606
10712,6.486832
10713,1.690562
10714,3.8901105
10715,2.857796
10716,4.023916
10717,4.755602
10718,3.134169
10719,-5.536505
10720,-2.553754
10721,1.563829
10722,3.851721
10723,1.176928
10724,4.946703
10725,3.73666
10726,1.233227
10727,4.300203
10728,2.925107
10729,5.262346
10730,0.020223
10731,2.679965
10732,5.773682
10733,5.197709
10734,2.333424
10735,3.315365
10736,4.843495
10737,5.744372
10738,3.537413
10739,1.398959
10740,6.308775
10741,4.180557
10742,3.113137
10743,2.185846
10744,4.83305
10745,2.637826
10746,3.759449
10747,2.170982
10748,1.524388
10749,6.589137
10750,3.342407
10751,-0.246823
10752,3.782742
10753,6.081443
10754,3.252391
10755,1.44408
10756,-4.262825
10757,1.702191
10758,-0.826978
10759,6.681641
10760,2.10987
10761,4.794135
10762,4.233223
10763,5.023704
10764,3.038401
10765,6.343576
10766,4.999607
10767,-1.831274
10768,-3.431551
10769,1.945791
10770,2.671756
10771,-2.439525
10772,-3.8107855
10773,4.007467
10774,2.908733
10775,3.149813
10776,-1.44133
10777,5.858018
10778,6.607396
10779,1.792507
10780,5.427095
10781,2.187592
10782,5.038254
10783,3.505815
10784,2.689883
10785,2.713351
10786,1.444429
10787,5.216792
10788,5.571017
10789,4.347947
10790,4.018428
10791,5.436013
10792,3.825836
10793,4.446086
10794,3.075991
10795,3.397402
10796,3.966037
10797,3.724608
10798,1.985388
10799,5.633262
10800,5.933525
10801,5.838583
10802,2.996544
10803,5.909801
10804,-1.389888
10805,6.317239
10806,-1.05225
10807,4.963878
10808,6.130769
10809,5.684053
10810,2.521919
10811,0.880415
10812,4.015145
10813,5.370299
10814,5.313309
10815,5.363285
10816,3.133191
10817,6.039259
10818,4.913131
10819,5.197667
10820,5.912513
10821,2.990288
10822,2.981943
10823,6.004903
10824,4.679933
10825,0.49184
10826,3.005663
10827,5.434164
10828,6.353854
10829,-2.871175
10830,3.348328
10831,4.350287
10832,-0.994719
10833,5.309999
10834,1.448676
10835,5.749049
10836,1.581653
10837,3.873374
10838,-0.047868
10839,7.076174
10840,2.836097
10841,3.56805
10842,-1.321218
10843,4.861669
10844,5.34056
10845,1.561474
10846,1.15284
10847,4.020726
10848,1.049243
10849,2.449322
10850,-5.947048
10851,4.724664
10852,4.37387
10853,-3.882573
10854,4.772903
10855,4.898665
10856,1.314291
10857,1.233046
10858,7.265799
10859,0.984319
10860,1.407745
10861,-1.643861
10862,1.8755375
10863,2.159354
10864,4.876521
10865,4.145515
10866,2.908879
10867,-3.16508
10868,-0.359554
10869,-1.977273
10870,2.143415
10871,2.378238
10872,3.083634
10873,4.760213
10874,5.123319
10875,5.126393
10876,3.77608
10877,5.052355
10878,2.076205
10879,4.762046
10880,6.125567
10881,1.323063
10882,6.00971
10883,0.892776
10884,1.340976
10885,4.429028
10886,3.783135
10887,-1.440264
10888,3.756637
10889,3.36947
10890,3.09932
10891,1.091485
10892,0.136977
10893,4.970201
10894,1.925987
10895,1.163563
10896,2.154235
10897,-0.153243
10898,-0.71733
10899,1.644286
10900,2.272607
10901,0.452614
10902,3.701249
10903,1.642139
10904,-0.089885
10905,2.095466
10906,3.298152
10907,2.193944
10908,1.720334
10909,-5.933448
10910,-0.159271
10911,-2.022564
10912,5.714407
10913,1.013489
10914,3.159605
10915,0.614224
10916,3.776921
10917,1.391972
10918,3.909559
10919,5.129253
10920,-2.377847
10921,3.348988
10922,2.57596
10923,-3.523228
10924,-6.241572
10925,2.056521
10926,0.343135
10927,4.492875
10928,-1.415725
10929,5.161889
10930,5.119092
10931,2.797477
10932,-0.508485
10933,-0.941041
10934,1.966763
10935,3.831061
10936,-1.882784
10937,-0.173552
10938,2.730096
10939,4.926214
10940,3.614672
10941,2.148178
10942,3.283719
10943,1.599492
10944,4.826512
10945,4.826512
10946,4.223952
10947,1.478883
10948,2.635414
10949,2.759305
10950,1.60985
10951,4.755711
10952,4.940962
10953,4.699657
10954,4.096824
10955,3.679602
10956,-1.885696
10957,5.094669
10958,-2.57408
10959,4.062501
10960,5.339192
10961,4.571043
10962,-0.788188
10963,-0.818274
10964,1.201495
10965,4.311042
10966,5.190005
10967,5.140728
10968,0.511211
10969,5.139451
10970,1.342193
10971,4.172348
10972,5.245897
10973,1.753049
10974,0.520242
10975,4.244417
10976,3.433604
10977,1.607917
10978,0.499115
10979,3.781153
10980,2.147941
10981,-5.319449
10982,3.994327
10983,3.739229
10984,1.224331
10985,1.3356
10986,2.91924
10987,4.886414
10988,0.436007
10989,5.529203
10990,-2.101508
10991,2.882844
10992,5.03716
10993,1.50129
10994,-3.171874
10995,4.846884
10996,3.838711
10997,-1.648992
10998,4.918564
10999,1.410913
11000,2.368883
11001,2.368883
11002,3.877405
11003,-4.308416
11004,3.51376
11005,2.036918
11006,-3.90922
11007,3.03647
11008,3.636526
11009,1.49012
11010,1.49012
11011,-0.716135
11012,5.949236
11013,1.103468
11014,-1.227299
11015,0.647467
11016,2.56849
11017,3.525444
11018,0.834788
11019,3.00801
11020,4.537702
11021,0.974038
11022,-7.495645
11023,-5.717934
11024,-6.059397
11025,0.253224
11026,3.61278
11027,0.965673
11028,2.470055
11029,2.931704
11030,3.743918
11031,3.568809
11032,4.168414
11033,0.486013
11034,3.303052
11035,6.312732
11036,4.807791
11037,3.274131
11038,2.281704
11039,4.996024
11040,5.272052
11041,3.374582
11042,1.670402
11043,3.95614
11044,5.560449
11045,3.494985
11046,3.000598
11047,1.459137
11048,5.682251
11049,4.693399
11050,3.485107
11051,2.713957
11052,2.85193
11053,1.270108
11054,4.452351
11055,2.951745
11056,1.474203
11057,0.744408
11058,5.055727
11059,2.466864
11060,5.209306
11061,5.35704
11062,3.435566
11063,4.155319
11064,-4.207661
11065,1.641315
11066,-1.673023
11067,6.700844
11068,3.737459
11069,3.148401
11070,4.103953
11071,5.343836
11072,1.753285
11073,3.827287
11074,4.118366
11075,-2.515152
11076,1.544223
11077,-6.049772
11078,1.969564
11079,0.221653
11080,-3.539691
11081,-4.433757
11082,3.927017
11083,1.906662
11084,3.244288
11085,0.9734
11086,5.274199
11087,5.558696
11088,2.788051
11089,6.047961
11090,2.755982
11091,3.122745
11092,2.480429
11093,1.067042
11094,3.908014
11095,4.671707
11096,4.61013
11097,3.624752
11098,2.20775
11099,5.596595
11100,3.359614
11101,5.294501
11102,4.836303
11103,5.158091
11104,3.574949
11105,2.416553
11106,3.524305
11107,2.835602
11108,4.668975
11109,3.357022
11110,3.991032
11111,5.610247
11112,5.610247
11113,-0.438503
11114,5.470098
11115,-1.453972
11116,4.217983
11117,5.598306
11118,4.124334
11119,0.09379
11120,1.559912
11121,5.186435
11122,4.618486
11123,4.015572
11124,5.519945
11125,4.141739
11126,5.89255
11127,4.080465
11128,3.573513
11129,4.993308
11130,4.850014
11131,1.208559
11132,4.50239
11133,5.601005
11134,1.812851
11135,1.742158
11136,4.8433485
11137,5.610247
11138,5.610247
11139,-3.294435
11140,4.622241
11141,3.419938
11142,1.650866
11143,4.512568
11144,2.475053
11145,5.035877
11146,3.071429
11147,4.131785
11148,-2.061871
11149,4.528626
11150,3.052878
11151,3.300666
11152,-2.48774
11153,4.805162
11154,3.457916
11155,-0.436476
11156,3.647493
11157,3.647493
11158,3.278915
11159,3.947933
11160,5.94512
11161,-3.647555
11162,3.655762
11163,3.560751
11164,-1.910586
11165,4.997092
11166,4.878606
11167,3.79219
11168,1.759443
11169,5.942125
11170,1.357047
11171,0.774887
11172,2.331252
11173,3.310991
11174,4.01829
11175,5.518865
11176,2.831526
11177,2.831526
11178,-4.383876
11179,-4.255566
11180,-4.293659
11181,3.731027
11182,2.792275
11183,3.55237
11184,5.508669
11185,4.61029
11186,3.351471
11187,3.778661
11188,4.216498
11189,2.551514
11190,3.99851
11191,6.207722
11192,3.121159
11193,6.60675
11194,2.818737
11195,3.940334
11196,4.154001
11197,4.388207
11198,2.156509
11199,4.441089
11200,5.297437
11201,4.734085
11202,5.037504
11203,2.63744
11204,5.573956
11205,4.696878
11206,2.459761
11207,3.343238
11208,3.269261
11209,2.472126
11210,5.577699
11211,2.816873
11212,1.947156
11213,5.605585
11214,5.035106
11215,1.451995
11216,5.075243
11217,4.605007
11218,3.853475
11219,2.163456
11220,-3.799336
11221,1.415882
11222,-2.645933
11223,6.569234
11224,2.913251
11225,2.109002
11226,2.832294
11227,5.444246
11228,3.588083
11229,4.810582
11230,5.136641
11231,-3.659821
11232,-0.49146
11233,3.602297
11234,3.058944
11235,-2.862001
11236,-0.2648805
11237,3.383518
11238,2.588069
11239,2.443574
11240,-0.842185
11241,5.042306
11242,5.56089
11243,3.511457
11244,4.867617
11245,1.430031
11246,4.187357
11247,3.127886
11248,2.52713
11249,1.537948
11250,1.405019
11251,5.573171
11252,3.984394
11253,5.034212
11254,2.85057
11255,3.895087
11256,3.057254
11257,5.292939
11258,5.589776
11259,4.675958
11260,2.569443
11261,2.382742
11262,4.714162
11263,4.340989
11264,5.826724
11265,5.500886
11266,4.011572
11267,5.351472
11268,-4.178137
11269,5.47513
11270,-0.913069
11271,5.583534
11272,5.600636
11273,5.263146
11274,2.093173
11275,1.280623
11276,5.677149
11277,3.08544
11278,5.611704
11279,5.590574
11280,4.055722
11281,6.065049
11282,4.381929
11283,5.312477
11284,5.64989
11285,2.927729
11286,1.471142
11287,5.367215
11288,5.180508
11289,2.927049
11290,2.970107
11291,3.507063
11292,-0.577356
11293,4.572241
11294,5.140889
11295,-0.062025
11296,4.593487
11297,0.799949
11298,5.342348
11299,3.355229
11300,5.744798
11301,-0.150589
11302,3.190058
11303,3.142323
11304,3.362113
11305,-0.691587
11306,4.441473
11307,4.742123
11308,1.407285
11309,4.302349
11310,2.350356
11311,2.469252
11312,4.50402
11313,-3.77677
11314,3.215425
11315,2.361895
11316,-3.537248
11317,3.317955
11318,4.523151
11319,3.430896
11320,0.50004
11321,6.321608
11322,0.483321
11323,0.329591
11324,0.508913
11325,2.743712
11326,2.908532
11327,4.75991
11328,4.769455
11329,5.307296
11330,1.755157
11331,-2.316396
11332,-0.600262
11333,-2.850581
11334,1.883613
11335,3.048636
11336,2.385838
11337,2.947082
11338,3.205555
11339,5.303681
11340,2.772062
11341,4.983952
11342,4.330066
11343,3.743069
11344,7.354567
11345,0.958241
11346,6.45821
11347,2.724714
11348,2.005986
11349,6.063233
11350,4.102463
11351,5.221663
11352,5.153154
11353,6.066687
11354,5.511368
11355,3.298914
11356,4.3217
11357,6.577169
11358,5.679148
11359,5.959177
11360,2.842004
11361,4.199442
11362,3.268272
11363,4.834111
11364,5.853976
11365,6.038736
11366,6.377858
11367,2.489616
11368,-0.097662
11369,6.223476
11370,4.991111
11371,6.224663
11372,1.053159
11373,-2.751387
11374,2.462182
11375,0.197419
11376,6.477689
11377,3.24014
11378,5.742154
11379,4.291912
11380,6.373617
11381,3.07918
11382,6.036677
11383,3.585652
11384,-0.354731
11385,-5.050005
11386,2.25339
11387,2.355776
11388,1.149971
11389,0.3876825
11390,4.808914
11391,3.730069
11392,4.511171
11393,3.137842
11394,6.613113
11395,6.379462
11396,4.398459
11397,6.054151
11398,0.865996
11399,3.403173
11400,2.501802
11401,2.115842
11402,1.631756
11403,4.804837
11404,6.34835
11405,4.383896
11406,3.510901
11407,4.292955
11408,5.630211
11409,5.680084
11410,6.124667
11411,3.070005
11412,3.811393
11413,3.531469
11414,5.005469
11415,5.583729
11416,5.295521
11417,4.065321
11418,2.558035
11419,6.1327
11420,-0.095591
11421,6.333723
11422,-0.95815
11423,4.736043
11424,6.374053
11425,8.637248
11426,4.225437
11427,2.190459
11428,3.283633
11429,3.437384
11430,4.100547
11431,5.654637
11432,1.805264
11433,6.348177
11434,3.130195
11435,5.895851
11436,5.792624
11437,2.346886
11438,2.821697
11439,4.436493
11440,6.19689
11441,3.663335
11442,4.565273
11443,6.342996
11444,-0.195196
11445,3.231049
11446,4.696042
11447,-2.386942
11448,5.328573
11449,3.326295
11450,6.149909
11451,1.629864
11452,4.450054
11453,3.245505
11454,6.906194
11455,3.633957
11456,5.074616
11457,-0.351247
11458,5.767534
11459,5.806149
11460,3.784612
11461,5.804918
11462,4.037096
11463,-0.166084
11464,2.273036
11465,-3.010756
11466,4.799171
11467,2.403112
11468,-3.037838
11469,6.135048
11470,4.123844
11471,2.247187
11472,1.778997
11473,7.454389
11474,4.125583
11475,3.512904
11476,-3.945531
11477,0.6007845
11478,1.833106
11479,2.7734745
11480,3.954754
11481,3.246343
11482,3.701295
11483,-0.757551
11484,4.468557
11485,0.411223
